LABEL,TEXT,URL,EMAIL,PHONE,MainText,message_length,num_named_entities,sentiment_score,TEXT_cleaned,anomaly,cluster
ham,Have you not finished work yet or something?,No,No,No,,44,0,0,have you not finished work yet or something,1,0
ham,"I'm in a meeting, call me later at 4",No,No,No,,36,0,0,im in a meeting call me later at 4,1,0
smishing,"	Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",No,No,yes,,158,0,0.2,"	thanks for your ringtone order reference number x29 your mobile will be charged 450 should your tone not arrive please call customer services 09065989180",1,9
smishing,My name is Theresa & I have 7.3milion Dollar to transfer to you for charity work to help the poor ones in ur place india. Contact memea.theresamarie@gmail.com,No,yes,No,,158,2,-0.4,my name is theresa  i have 73milion dollar to transfer to you for charity work to help the poor ones in ur place india contact memeatheresamariegmailcom,1,0
spam,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705,No,No,yes,,155,1,-0.166666667,we tried to contact you re your reply to our offer of a video phone 750 anytime any network mins half price line rental camcorder reply or call 08000930705,1,0
ham,"Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat... ",No,No,No,,141,1,0.178571429,den only weekdays got special price haiz cant eat liao cut nails oso muz wait until i finish drivin wat lunch still muz eat wat ,1,0
ham,"Ok that would b lovely, if u r sure. Think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ? ",No,No,No,,138,0,0.541666667,ok that would b lovely if u r sure think about wot u want to do drinkin dancin eatin cinema in out about up to u wot about  ,1,0
ham,Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.,No,No,No,,71,0,0.8,lol yes our friendship is hanging on a thread cause u wont buy stuff,1,0
ham,U too...,No,No,No,,8,0,0,u too,1,0
ham,Your account has been refilled successfully by INR 100.00; . Your KeralaCircle prepaid account balance is Rs.101.00 ; . Your Transaction ID is KR 3567 .,No,No,No,,152,3,0.75,your account has been refilled successfully by inr 10000  your keralacircle prepaid account balance is rs10100   your transaction id is kr 3567 ,1,0
ham,Hmm thinking lor...,No,No,No,,19,0,0,hmm thinking lor,1,0
ham,I think chennai well settled?,No,No,No,,29,0,0,i think chennai well settled,1,0
ham,U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.,No,No,No,,119,0,0.2,u say leh of course nothing happen lar not say v romantic jus a bit only lor i thk e nite scenery not so nice leh,1,0
ham,"That's very rude, you on campus?",No,No,No,,32,0,-0.39,thats very rude you on campus,1,0
ham,He is world famamus....,No,No,No,,23,1,0,he is world famamus,1,0
spam,Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM,No,No,yes,,135,1,0.136363636,do you want a new video handset 750 any time any network mins unlimited text camcorder reply or call now 08000930705 for del sat am,1,0
smishing,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app,No,No,yes,,156,0,0,todays voda numbers ending 5226 are selected to receive a 350 award if you hava a match please call 08712300220 quoting claim code 1131 standard rates app,1,0
ham,Aight ill get on fb in a couple minutes,No,No,No,,39,0,-0.5,aight ill get on fb in a couple minutes,1,0
smishing,WINNER!! As a valued network customer you have been selected to receivea ??900 prize reward! To claim call 09061701462. Claim code KL345.,No,No,yes,,137,0,0,winner as a valued network customer you have been selected to receivea 900 prize reward to claim call 09061701462 claim code kl345,1,0
ham,If u sending her home first it's ok lor. I'm not ready yet.,No,No,No,,59,0,0.216666667,if u sending her home first its ok lor im not ready yet,1,0
ham,Aiyah e rain like quite big leh. If drizzling i can at least run home.,No,No,No,,70,1,-0.15,aiyah e rain like quite big leh if drizzling i can at least run home,1,0
ham,"Yeah, probably earlier than that",No,No,No,,32,0,0,yeah probably earlier than that,1,0
ham,If you r at home then I am coming within 20 mins,No,No,No,,48,0,0,if you r at home then i am coming within 20 mins,1,10
ham,Printer is cool. I mean groovy. Wine is groovying,No,No,No,,49,0,0.01875,printer is cool i mean groovy wine is groovying,1,0
ham,Some are lasting as much as 2 hours. You might get lucky.,No,No,No,,57,0,0.177777778,some are lasting as much as 2 hours you might get lucky,1,0
ham,Package all your programs well,No,No,No,,30,0,0,package all your programs well,1,0
smishing,"URGENT! Dear FL1PKART Customer, We are trying to contact you. Last weekends draw shows that you w0n a Rs.2,00,000 prize GUARANTEED. Call 6299257179. Claim Code FLIP02. Valid 12hrs only. ",No,No,yes,,186,1,0,urgent dear fl1pkart customer we are trying to contact you last weekends draw shows that you w0n a rs200000 prize guaranteed call 6299257179 claim code flip02 valid 12hrs only ,1,0
smishing,"Please call our customer service representative on 6200992462 between 10am-9pm as you have W0N a guaranteed cash prize of Rs.8,00,000 FL1PKART TEAM",No,No,yes,,147,3,0,please call our customer service representative on 6200992462 between 10am9pm as you have w0n a guaranteed cash prize of rs800000 fl1pkart team,1,0
spam,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth ??33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,yes,No,No,,156,1,0.225,get your garden ready for summer with a free selection of summer bulbs and seeds worth 3350 only with the scotsman this saturday to stop go2 notxtcouk,1,0
ham,"Sure, whenever you show ",No,No,No,,24,0,0.5,sure whenever you show ,1,0
ham,Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?,No,No,No,,73,1,-0.155555556,babe you said 2 hours and its been almost 4  is your internet down ,1,0
ham,....photoshop makes my computer shut down.,No,No,No,,42,1,-0.155555556,photoshop makes my computer shut down,1,0
ham,Hey you told your name to gautham ah?,No,No,No,,37,1,0,hey you told your name to gautham ah,1,0
ham,New car and house for my parents.:)i have only new job in hand:),No,No,No,,64,0,0.193181818,new car and house for my parentsi have only new job in hand,1,0
ham,Hey what are you doing. Y no reply pa..,No,No,No,,39,0,0,hey what are you doing y no reply pa,1,0
smishing,"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply.",yes,No,No,,112,0,0,dear voucher holder to claim this weeks offer at your pc please go to httpwwwwtlpcouktext tscs apply,1,0
ham,Where in abj are you serving. Are you staying with dad or alone.,No,No,No,,64,0,0,where in abj are you serving are you staying with dad or alone,1,0
ham,Nope i'm not drivin... I neva develop da photos lei...,No,No,No,,54,0,0,nope im not drivin i neva develop da photos lei,1,0
ham,Home so we can always chat,No,No,No,,26,0,0,home so we can always chat,1,0
smishing,YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd,No,No,yes,,91,1,0,your chance to be on a reality fantasy show call now  08707509020 just 20p per min ntt ltd,1,0
ham,I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.,No,No,No,,155,0,0,i might come to kerala for 2 daysso you can be prepared to take a leave once i finalise dont plan any travel during my visitneed to finish urgent works,1,0
ham,Pls dont forget to study,No,No,No,,24,0,0,pls dont forget to study,1,0
ham,Are you willing to go for aptitude class.,No,No,No,,41,0,0.25,are you willing to go for aptitude class,1,0
ham,"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)",No,No,No,,158,2,0.1875,frndship is like a needle of a clock though v r in d same clock v r nt able 2 met evn if v meetitz only 4few seconds bt v alwys stay conected gud 9t,1,0
ham,Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant,No,No,No,,220,0,-0.125,well theres a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that im a weed fiendmake them smoke too muchimpede their doing other things so you see how im hesitant,1,0
ham,Ok... But bag again..,No,No,No,,21,0,0.5,ok but bag again,1,0
ham,Cool. Do you like swimming? I have a pool and jacuzzi at my house.,No,No,No,,66,0,0.35,cool do you like swimming i have a pool and jacuzzi at my house,1,0
ham,Great! I hope you like your man well endowed. I am  &lt;#&gt;  inches...,No,No,No,,72,1,1,great i hope you like your man well endowed i am  ltgt  inches,1,0
smishing,"	You are a winner U have been specially selected 2 receive ??1000 cash  speak to a live operator 2 claim 0871277810810",No,No,yes,,118,0,0.246753247,"	you are a winner u have been specially selected 2 receive 1000 cash  speak to a live operator 2 claim 0871277810810",1,0
ham,Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...,No,No,No,,134,1,0.311111111,yar lor wait 4 my mum 2 finish sch then have lunch lor i whole morning stay at home clean my room now my room quite clean hee,1,0
ham,How much she payed. Suganya.,No,No,No,,28,1,0.2,how much she payed suganya,1,0
ham,You still at the game?,No,No,No,,22,0,-0.4,you still at the game,1,0
ham,K k:) sms chat with me.,No,No,No,,23,0,0.5,k k sms chat with me,1,0
ham,Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,No,No,No,,122,0,0.45,great hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,1,0
ham,The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...,No,No,No,,126,0,0.5,the worlds most happiest frnds never have the same characters dey just have the best understanding of their differences,1,0
ham,"Cool, we shall go and see, have to go to tip anyway. Are you at home, got something to drop in later? So lets go to town tonight! Maybe mum can take us in.",No,No,No,,155,0,0.175,cool we shall go and see have to go to tip anyway are you at home got something to drop in later so lets go to town tonight maybe mum can take us in,1,0
ham,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say I miss u,No,No,No,,121,0,0.6,hurt me tease me make me cry but in the end of my life when i die plz keep one rose on my grave and say i miss u,1,13
smishing,"	Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM",No,No,yes,,136,1,0.136363636,"	do you want a new video handset 750 any time any network mins unlimited text camcorder reply or call now 08000930705 for del sat am",1,0
spam,Thanks 4 your continued support Your question this week will enter u in2 our draw 4 ??100 cash. Name the NEW US President? txt ans to 80082,No,No,yes,,139,1,0.168181818,thanks 4 your continued support your question this week will enter u in2 our draw 4 100 cash name the new us president txt ans to 80082,1,0
ham,May i call You later Please..I am busy ryt nw???,No,No,No,,48,0,0.05,may i call you later pleasei am busy ryt nw,1,0
ham,"Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?",No,No,No,,95,0,-0.237777778,sorry i flaked last night shits seriously goin down with my roommate what you up to tonight,1,0
ham,Me too! Have a lovely night xxx,No,No,No,,31,0,0.5,me too have a lovely night xxx,1,0
ham,K..k...from tomorrow onwards started ah?,No,No,No,,40,0,0,kkfrom tomorrow onwards started ah,1,0
ham,Its a part of checking IQ,No,No,No,,25,0,0,its a part of checking iq,1,0
ham,Yes when is the appt again?,No,No,No,,27,0,0,yes when is the appt again,1,0
ham,Re your call; You didn't see my facebook huh?,No,No,No,,45,0,0,re your call you didnt see my facebook huh,1,0
ham,I cant pick the phone right now. I am busy,No,No,No,,42,0,0.192857143,i cant pick the phone right now i am busy,1,0
ham,I meant middle left or right?,No,No,No,,29,0,0.095238095,i meant middle left or right,1,0
ham,If he started searching he will get job in few days.he have great potential and talent.,No,No,No,,87,0,0.2,if he started searching he will get job in few dayshe have great potential and talent,1,0
ham,Can u look 4 me in da lib i got stuff havent finish yet.,No,No,No,,56,0,0,can u look 4 me in da lib i got stuff havent finish yet,1,0
ham,Not tonight mate. Catching up on some sleep. This is my new number by the way.,No,No,No,,78,0,0.368181818,not tonight mate catching up on some sleep this is my new number by the way,1,0
ham,ALRITE,No,No,No,,6,1,0,alrite,1,0
ham,Once free call me sir. I am waiting for you.,No,No,No,,44,0,0.4,once free call me sir i am waiting for you,1,0
ham,Thanks for looking out for me. I really appreciate.,No,No,No,,51,0,0.2,thanks for looking out for me i really appreciate,1,0
ham,"K I'm ready,  &lt;#&gt; ?",No,No,No,,25,0,0.2,k im ready  ltgt ,1,0
ham,Yup. Thk of u oso boring wat.,No,No,No,,29,0,-1,yup thk of u oso boring wat,1,0
ham,"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?",No,No,No,,151,0,0.0875,its cool but tyler had to take off so were gonna buy for him and drop it off at his place later tonight our total order is a quarter you got enough,1,0
ham,CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUND??S LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.,No,No,No,,137,0,0,cheers u tex mecause u werebored yeah okden hunny r uin wk satsounds likeyour havin gr8fun j keep updat countinlots of loveme xxxxx,1,0
